http://linkedgeodata.org/triplify/node2295109865 		"Avenida 13 de Maio"
http://linkedgeodata.org/triplify/node2917691942 		"Rodovia Presidente Dutra"
http://linkedgeodata.org/triplify/node3043953752 		"Rua Ubaldino do Amaral"
http://linkedgeodata.org/triplify/node3041651043 		"Rua dos Inválidos"
http://linkedgeodata.org/triplify/node3041651044 		"Rua dos Inválidos"
http://linkedgeodata.org/triplify/node3041651047 		"Rua dos Inválidos"
http://linkedgeodata.org/triplify/node3041719455 		"Rua do Senado"
http://linkedgeodata.org/triplify/node305702343 		"Rua do Catete"
http://linkedgeodata.org/triplify/node3059719325 		"Estrada Curumau"
http://linkedgeodata.org/triplify/node1408494806 		"Rua Silva Jardim"
http://linkedgeodata.org/triplify/node2433364030 		"Avenida Mem de Sá"
http://linkedgeodata.org/triplify/node2632267334 		"Rua Souza Lima"
http://linkedgeodata.org/triplify/node2632272900 		"Avenida Nossa Senhora de Copacabana"
http://linkedgeodata.org/triplify/node3135600519 		"Rua Marquês de São Vicente"
http://linkedgeodata.org/triplify/node3135600523 		"Rua Marquês de São Vicente"
http://linkedgeodata.org/triplify/node3142098791 		"Rua Marquês de São Vicente"
http://linkedgeodata.org/triplify/node3142114820 		"Rua Marquês de São Vicente"
http://linkedgeodata.org/triplify/node3142226955 		"Rua Marquês de São Vicente"
http://linkedgeodata.org/triplify/node3142226961 		"Rua Marquês de São Vicente"
http://linkedgeodata.org/triplify/node3142226962 		"Rua Marquês de São Vicente"
http://linkedgeodata.org/triplify/node3213547662 		"Rua Bento Lisboa"
http://linkedgeodata.org/triplify/node3298426318 		"Avenida Lúcio Costa"
http://linkedgeodata.org/triplify/node339537737 		"Rua dos Arcos"
http://linkedgeodata.org/triplify/node3792731171 		"Rua do Bonfim"
http://linkedgeodata.org/triplify/node401621563 		"Estrada da Gávea"
http://linkedgeodata.org/triplify/node634187599 		"Rua Soriano de Sousa"
http://linkedgeodata.org/triplify/node634187609 		"Rua Pereira Nunes"
http://linkedgeodata.org/triplify/node946673769 		"Rua Buarque de Macedo"
http://linkedgeodata.org/triplify/node946673790 		"Rua Buarque de Macedo"
http://linkedgeodata.org/triplify/node1317669607 		"Rua Sacadura Cabral"
http://linkedgeodata.org/triplify/node1317880568 		"Rua Henrique Novaes"
http://linkedgeodata.org/triplify/node1317975771 		"Avenida Epitácio Pessoa"
http://linkedgeodata.org/triplify/node1317995862 		"Avenida Armando Lombardi"
http://linkedgeodata.org/triplify/node1318003493 		"Avenida Gomes Freire"
http://linkedgeodata.org/triplify/node1318030305 		"Rua Victor Alves"
http://linkedgeodata.org/triplify/node1622794807 		"Rua Pedro Américo"
http://linkedgeodata.org/triplify/node1784173979 		"Rua Soares da Costa"
http://linkedgeodata.org/triplify/node1963006876 		"Rua Nelson Mandela"
http://linkedgeodata.org/triplify/node1963006957 		"Rua Nelson Mandela"
http://linkedgeodata.org/triplify/node1963006975 		"Rua Nelson Mandela"
http://linkedgeodata.org/triplify/node1963017814 		"Rua Nelson Mandela"
http://linkedgeodata.org/triplify/node1963047337 		"Rua Nelson Mandela"
http://linkedgeodata.org/triplify/node1963047338 		"Rua Nelson Mandela"
http://linkedgeodata.org/triplify/node1963047339 		"Rua Nelson Mandela"
http://linkedgeodata.org/triplify/node2081744442 		"Avenida Brasil"
http://linkedgeodata.org/triplify/node2318491526 		"Rua Joana Angélica"
http://linkedgeodata.org/triplify/node2587167188 		"Rua Frei Caneca"
http://linkedgeodata.org/triplify/node2587396521 		"Avenida Monsenhor Félix"
http://linkedgeodata.org/triplify/node2906283847 		"Praia de Botafogo"
http://linkedgeodata.org/triplify/node2954320338 		"Estrada do Rio Grande"
http://linkedgeodata.org/triplify/node2954320339 		"Estrada do Rio Grande"
http://linkedgeodata.org/triplify/node2954320342 		"Rua Salinópolis"
http://linkedgeodata.org/triplify/node2954320344 		"Rua Salinópolis"
http://linkedgeodata.org/triplify/node2954320345 		"Rua Salinópolis"
http://linkedgeodata.org/triplify/node2954320346 		"Avenida dos Mananciais"
http://linkedgeodata.org/triplify/node2954320356 		"Estrada do Rio Grande"
http://linkedgeodata.org/triplify/node2954320358 		"Rua Relvado"
http://linkedgeodata.org/triplify/node2954320359 		"Avenida dos Mananciais"
http://linkedgeodata.org/triplify/node2954320360 		"Rua Relvado"
http://linkedgeodata.org/triplify/node2954320362 		"Estrada do Rio Grande"
